52,ofi          , Financial services nec ,ofi,0.003034,-0.005629,-0.014303,-0.023169,-0.032235,-0.041675,-0.051443,-0.061687,-0.072363,-0.083578,-0.095271,-0.107559,-0.120347,-0.133741,-0.147663,-0.162185,-0.192335,-0.224727,-0.259345,-0.296125,-0.335,-0.37594,-0.418896,-0.463819,-0.510787,-0.559833,-0.611109,-0.664872,-0.721529,-0.765656,-0.806766,-0.869704,-0.932474,-0.992911,-1.049906,-1.102971,-1.168306,-1.226567,-1.278106,-1.323228,-1.363218,-1.398245,-1.459236,-1.503342
53,isr          , Insurance,isr,0.003804,-0.012727,-0.028905,-0.044978,-0.060901,-0.076895,-0.092885,-0.109065,-0.125344,-0.141899,-0.158619,-0.175672,-0.192935,-0.210562,-0.22843,-0.246677,-0.283791,-0.322192,-0.36192,-0.402972,-0.445309,-0.488925,-0.533786,-0.579821,-0.627141,-0.675604,-0.725273,-0.776249,-0.827935,-0.855075,-0.87512,-0.907731,-0.942163,-0.976337,-1.009127,-1.039976,-1.078219,-1.112281,-1.143324,-1.169595,-1.193257,-1.214094,-1.250681,-1.278049
54,obs          , Business services nec ,obs,0.009287,0.003902,-0.001542,-0.007197,-0.013057,-0.019291,-0.025828,-0.032811,-0.040196,-0.048073,-0.056381,-0.065243,-0.074545,-0.084403,-0.094738,-0.105614,-0.128416,-0.15325,-0.180136,-0.209028,-0.239893,-0.272748,-0.307581,-0.344372,-0.383326,-0.424515,-0.468177,-0.514886,-0.563534,-0.604159,-0.641537,-0.698161,-0.75397,-0.807334,-0.857436,-0.903945,-0.961095,-1.011922,-1.056978,-1.096343,-1.131121,-1.161513,-1.214209,-1.251561
55,ros          , Recreation and other services ,ros,0.012778,-0.00219,-0.017043,-0.031989,-0.047002,-0.062277,-0.077747,-0.09358,-0.109705,-0.126261,-0.14316,-0.160543,-0.178298,-0.196555,-0.215213,-0.234376,-0.273601,-0.314646,-0.357535,-0.402245,-0.448695,-0.496902,-0.546829,-0.598451,-0.651881,-0.707042,-0.764089,-0.823296,-0.883847,-0.922317,-0.953625,-1.001777,-1.049969,-1.096426,-1.140241,-1.18102,-1.231209,-1.27587,-1.315595,-1.35016,-1.380827,-1.40775,-1.454833,-1.489517
56,osg          , PubAdmin/Defence/Health/Educat ,osg,-0.005223,-0.025996,-0.04686,-0.067979,-0.08924,-0.110821,-0.132573,-0.154666,-0.176969,-0.199619,-0.222481,-0.24571,-0.269146,-0.29294,-0.316952,-0.341311,-0.390486,-0.440735,-0.492028,-0.544308,-0.597494,-0.651566,-0.706459,-0.762146,-0.818537,-0.875625,-0.933384,-0.991832,-1.050858,-1.079212,-1.097773,-1.125969,-1.153906,-1.180715,-1.20596,-1.229455,-1.258374,-1.284266,-1.306818,-1.326938,-1.344701,-1.360296,-1.387592,-1.40781
57,dwe          , Dwellings,dwe,-0.003231,-0.011086,-0.019002,-0.027186,-0.035757,-0.044892,-0.054634,-0.065115,-0.076369,-0.088471,-0.101425,-0.115309,-0.130087,-0.145816,-0.16247,-0.180072,-0.2171,-0.25783,-0.302198,-0.350084,-0.401343,-0.455887,-0.513609,-0.574416,-0.638324,-0.705364,-0.77572,-0.849608,-0.928472,-0.99696,-1.064934,-1.169494,-1.274337,-1.375604,-1.471295,-1.560501,-1.670421,-1.768525,-1.855285,-1.931253,-1.998643,-2.057684,-2.160538,-2.235146
,,Investment,cgds,0.024907,0.030901,0.034568,0.036055,0.035502,0.032933,0.028567,0.022418,0.014592,0.005184,-0.005717,-0.018127,-0.03186,-0.046941,-0.06329,-0.080845,-0.118393,-0.16051,-0.206933,-0.257377,-0.311818,-0.370206,-0.432542,-0.498947,-0.56986,-0.646066,-0.728357,-0.818494,-0.915984,-1.020657,-1.120167,-1.258017,-1.380649,-1.490495,-1.589358,-1.67861,-1.786187,-1.881179,-1.960857,-2.034434,-2.097357,-2.151681,-2.244131,-2.304406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,qgdp,0.000191452,-0.013759067,-0.027651631,-0.041649182,-0.055767683,-0.070175965,-0.08482614,-0.099863785,-0.115257829,-0.131096709,-0.147333883,-0.164086325,-0.181257764,-0.19895342,-0.217108566,-0.235786766,-0.274116075,-0.314405429,-0.356663471,-0.400839594,-0.446856552,-0.494713077,-0.544360423,-0.595769892,-0.648949205,-0.703949196,-0.760860955,-0.819893797,-0.881263708,-0.920898981,-0.954632141,-1.006950097,-1.059817364,-1.111112289,-1.159716591,-1.205106892,-1.261109073,-1.311154065,-1.355477345,-1.39431348,-1.428754276,-1.458940201,-1.511546809,-1.549707371
