2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
sklab,2.678243,-1.321108,2.174223,1.983374,0.676827,2.600556,1.232437,2.488648,0.825433,0.415065,0.939027,2.184013,0.743522,0.176102,-0.6031,-0.347575,0.024569,-0.280056,0.320032,0.322085,1.882125,0.186989,0.903261,0.379857,-0.022322,-0.163139,0.78092,0.478644,0.506989,0.387791,0.0322,0.086006,0.237639,0.107513,0.16003,0.294845,0.163107,0.141154,0.441198,0.711905,0.535371,0.322688,0.005887,-0.016312,-0.086528,0.098219,-0.026732,-0.010077,-0.114668,0.06956,-0.089365,-0.056836,-0.049118,-0.002291,-0.076526,-0.07953,-0.168062,0.015871
capital,2.254082,-1.728748,1.752145,1.562084,0.260934,2.176717,0.814249,2.06527,0.408927,0.000254,0.522051,1.761894,0.285706,-0.279135,-0.673519,-0.418175,-0.046295,-0.350704,0.401171,0.403226,1.964527,0.26802,0.984872,0.461045,0.05854,-0.082391,0.885722,0.583131,0.611506,0.492184,0.136223,0.190085,0.341875,0.211615,0.264185,0.399141,0.267266,0.24529,0.545646,0.816635,0.639917,0.427013,0.109882,0.08766,0.017372,0.225448,0.144321,0.161004,0.056234,0.240778,0.013673,0.046235,0.053961,0.100836,0.026525,0.023517,-0.065106,0.076957
natres,0.010605,-0.004371,0.00875,0.008045,0.003184,0.010319,0.005259,0.009908,0.00374,0.002203,0.004165,0.008786,0.003619,0.000809,-0.001163,0.000115,0.001969,0.000452,0.002566,0.002568,0.003944,0.002447,0.003083,0.002619,0.002261,0.002135,0.002908,0.00267,0.002692,0.002598,0.002317,0.002359,0.002479,0.002376,0.002418,0.002525,0.00242,0.002403,0.00264,0.002854,0.002715,0.002547,0.002296,0.002278,0.002223,0.00237,0.002295,0.002305,0.002243,0.002352,0.00222,0.002245,0.002252,0.002289,0.00223,0.002227,0.002157,0.002285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
land,2.121921,-2.979548,1.45162,1.237322,-0.341258,2.007144,0.195018,1.86342,-0.215736,-0.739635,-0.07405,1.557893,-0.194226,-0.9388,-1.456027,-1.12315,-0.646568,-1.0209,-1.547888,-1.552491,-0.332589,-1.650976,-1.102179,-1.494203,-1.81245,-1.922607,-1.315913,-1.535566,-1.496333,-1.606839,-1.866836,-1.825974,-1.717616,-1.824439,-1.772877,-1.652119,-1.771803,-1.803913,-1.608401,-1.393214,-1.537134,-1.655419,-1.876687,-1.883913,-1.947203,-1.92689,-2.124142,-2.110816,-2.1645,-2.067482,-1.94998,-1.931504,-1.926716,-1.897098,-1.946923,-1.947669,-2.002141,-1.72631
unsklab,4.328228,-2.216891,3.463205,3.186972,1.156936,4.180002,1.845635,3.994454,1.318047,0.645964,1.499969,3.60025,1.19512,0.289871,-0.939731,-0.53805,0.03751,-0.414612,0.511845,0.501883,3.160372,0.288856,1.478962,0.628073,-0.059899,-0.297451,1.289056,0.78025,0.871026,0.61546,0.015596,0.109741,0.359631,0.113278,0.232147,0.510848,0.234625,0.160589,0.611851,1.109834,0.776624,0.503225,-0.007092,-0.023735,-0.169422,0.06167,-0.105445,-0.068992,-0.215798,0.049611,-0.174433,-0.131917,-0.120897,-0.052714,-0.1674,-0.169115,-0.294412,-0.05657
sklab,4.338023,-2.20771,3.472919,3.19666,1.166433,4.189783,1.855197,4.004218,1.327559,0.655414,1.509499,3.609977,1.202309,0.296996,-0.932694,-0.530984,0.044617,-0.407537,0.55184,0.541874,3.201421,0.328763,1.519342,0.668114,-0.020132,-0.257778,1.334399,0.825366,0.916182,0.660502,0.06037,0.154557,0.404558,0.158095,0.277017,0.555843,0.279497,0.205428,0.656892,1.155097,0.821739,0.548216,0.037672,0.021021,-0.124731,0.111442,-0.045815,-0.00934,-0.156233,0.109334,-0.129744,-0.08721,-0.076185,-0.007971,-0.122708,-0.124424,-0.249777,-0.021063
capital,3.654475,-2.848376,2.795038,2.520589,0.503663,3.507206,1.187914,3.322857,0.663733,-0.004009,0.844481,2.931198,0.475031,-0.423777,-1.04735,-0.646105,-0.071171,-0.522801,0.655297,0.645321,3.307605,0.431991,1.623795,0.771691,0.082737,-0.155154,1.472417,0.96269,1.053631,0.797602,0.196652,0.290968,0.54131,0.294511,0.413595,0.6928,0.416078,0.341908,0.793987,1.292871,0.959058,0.685164,0.173923,0.157251,0.0113,0.281154,0.18666,0.22322,0.075985,0.34217,0.004899,0.047491,0.058531,0.126837,0.011945,0.010226,-0.115295,0.053268
