47,trd          , Trade,trd,-0.014853,-0.063083,-0.112213,-0.162135,-0.212778,-0.264075,-0.315938,-0.368327,-0.421204,-0.474514,-0.528236,-0.582352,-0.636793,-0.691575,-0.746625,-0.801958,-0.913175,-1.025358,-1.13841,-1.252147,-1.366463,-1.481242,-1.596317,-1.711514,-1.826563,-1.941128,-2.054787,-2.166976,-2.276837,-2.324885,-2.348503,-2.377488,-2.399333,-2.416705,-2.431116,-2.443441,-2.457792,-2.469966,-2.480424,-2.489564,-2.497559,-2.504572,-2.516904,-2.526283
48,otp          , Transport nec,otp,0.001806,-0.022677,-0.047819,-0.073506,-0.099726,-0.126363,-0.15341,-0.180805,-0.20852,-0.236526,-0.264795,-0.293312,-0.322043,-0.350953,-0.380052,-0.409309,-0.468176,-0.527618,-0.58755,-0.647879,-0.708548,-0.769494,-0.830622,-0.891842,-0.953025,-1.014005,-1.074565,-1.134418,-1.19315,-1.221801,-1.237311,-1.255487,-1.268067,-1.277279,-1.284367,-1.290053,-1.296352,-1.301301,-1.305598,-1.30919,-1.312284,-1.314971,-1.319661,-1.32318
49,wtp          , Sea transport,wtp,-0.070916,-0.091843,-0.112927,-0.134173,-0.155602,-0.177193,-0.198959,-0.220903,-0.243011,-0.265296,-0.287742,-0.310366,-0.333139,-0.356051,-0.379107,-0.402301,-0.448957,-0.49609,-0.543608,-0.591402,-0.639345,-0.687278,-0.734947,-0.782062,-0.828208,-0.872807,-0.915075,-0.95395,-0.987946,-1.001995,-1.009859,-1.021491,-1.032521,-1.04272,-1.052014,-1.060428,-1.070578,-1.079289,-1.087128,-1.093891,-1.099817,-1.105021,-1.11418,-1.121168
50,atp          , Air transport,atp,-0.033498,-0.053163,-0.073218,-0.09361,-0.114343,-0.135353,-0.156634,-0.178176,-0.199937,-0.22193,-0.244114,-0.266514,-0.289074,-0.311787,-0.334659,-0.35767,-0.403981,-0.450786,-0.498002,-0.545526,-0.593275,-0.641137,-0.688934,-0.736477,-0.783494,-0.829587,-0.874251,-0.916774,-0.956163,-0.975388,-0.986576,-1.000734,-1.011801,-1.020793,-1.028303,-1.034712,-1.042137,-1.048243,-1.05365,-1.05825,-1.062242,-1.065727,-1.071832,-1.076439
51,cmn          , Communication,cmn,0.017316,-0.015051,-0.04869,-0.083442,-0.119162,-0.15577,-0.193097,-0.23109,-0.269674,-0.308789,-0.348379,-0.388412,-0.428821,-0.469626,-0.510707,-0.552093,-0.635417,-0.719757,-0.804993,-0.890922,-0.977464,-1.064524,-1.151988,-1.239767,-1.32763,-1.415413,-1.502862,-1.58967,-1.675288,-1.724267,-1.754605,-1.789895,-1.81424,-1.832204,-1.846277,-1.857837,-1.870947,-1.881794,-1.891048,-1.899073,-1.906081,-1.912223,-1.923018,-1.931225
52,ofi          , Financial services nec ,ofi,0.053856,0.028657,0.001686,-0.026822,-0.056665,-0.087742,-0.119754,-0.152653,-0.186324,-0.220695,-0.255674,-0.291209,-0.327236,-0.363783,-0.400644,-0.437877,-0.512982,-0.589329,-0.666779,-0.745034,-0.824068,-0.903787,-0.984116,-1.065064,-1.146387,-1.228111,-1.310127,-1.392411,-1.474649,-1.533803,-1.575683,-1.623581,-1.65561,-1.678553,-1.696072,-1.710185,-1.725971,-1.738832,-1.749834,-1.759275,-1.767516,-1.774735,-1.787404,-1.796984
53,isr          , Insurance,isr,0.057867,0.04557,0.031388,0.015558,-0.001688,-0.020254,-0.039836,-0.060371,-0.081732,-0.103847,-0.126618,-0.149976,-0.173871,-0.198316,-0.223124,-0.248333,-0.299431,-0.351876,-0.405509,-0.460034,-0.515412,-0.571522,-0.628302,-0.68574,-0.743587,-0.801867,-0.860454,-0.91929,-0.978054,-1.034643,-1.080307,-1.13287,-1.168435,-1.194201,-1.214064,-1.230177,-1.248292,-1.263101,-1.275836,-1.286743,-1.296268,-1.304611,-1.319246,-1.330277
54,obs          , Business services nec ,obs,0.024255,0.001264,-0.023002,-0.048385,-0.07474,-0.101998,-0.12994,-0.158537,-0.187705,-0.217393,-0.247531,-0.278092,-0.309016,-0.34033,-0.371873,-0.4037,-0.46784,-0.532908,-0.598788,-0.665236,-0.732217,-0.799634,-0.867392,-0.935453,-1.00356,-1.071652,-1.139523,-1.207014,-1.273666,-1.318054,-1.348359,-1.383282,-1.40692,-1.424007,-1.437126,-1.447713,-1.459553,-1.469167,-1.477384,-1.484411,-1.490532,-1.495887,-1.505284,-1.512406
55,ros          , Recreation and other services ,ros,0.01344,-0.022084,-0.058744,-0.096397,-0.134931,-0.174296,-0.214299,-0.25492,-0.296103,-0.33778,-0.379913,-0.422468,-0.46539,-0.508713,-0.552289,-0.596159,-0.684452,-0.773746,-0.863965,-0.954859,-1.046372,-1.138414,-1.230872,-1.323672,-1.416565,-1.509415,-1.601972,-1.693975,-1.784863,-1.832898,-1.861202,-1.894881,-1.91899,-1.937316,-1.951978,-1.964183,-1.978124,-1.989719,-1.99962,-2.008198,-2.015683,-2.022242,-2.033771,-2.042558
56,osg          , PubAdmin/Defence/Health/Educat ,osg,-0.007447,-0.04394,-0.081009,-0.11859,-0.156633,-0.195146,-0.23399,-0.273182,-0.312702,-0.352506,-0.392589,-0.432931,-0.473496,-0.514334,-0.555315,-0.59649,-0.679225,-0.762625,-0.84668,-0.931189,-1.016119,-1.101411,-1.186966,-1.272719,-1.358451,-1.444025,-1.529212,-1.613757,-1.697139,-1.731269,-1.746664,-1.76585,-1.78064,-1.792594,-1.802619,-1.811252,-1.821344,-1.829951,-1.837324,-1.843783,-1.849436,-1.854397,-1.863125,-1.869782
57,dwe          , Dwellings,dwe,-0.017655,-0.06712,-0.117718,-0.169315,-0.221817,-0.275136,-0.329178,-0.383888,-0.43922,-0.495096,-0.551494,-0.60838,-0.665686,-0.723411,-0.781494,-0.83993,-0.957497,-1.07628,-1.196153,-1.316914,-1.438406,-1.560488,-1.682958,-1.805581,-1.928075,-2.050026,-2.170932,-2.290111,-2.406592,-2.461782,-2.491786,-2.528776,-2.556846,-2.57928,-2.597954,-2.613961,-2.632623,-2.648489,-2.662089,-2.673993,-2.684408,-2.693544,-2.709608,-2.721832
,,Investment,cgds,-0.182272,-0.221441,-0.260409,-0.299272,-0.338093,-0.376927,-0.415823,-0.45481,-0.493916,-0.533166,-0.572573,-0.612168,-0.651919,-0.691842,-0.731935,-0.772206,-0.853071,-0.934525,-1.016421,-1.098576,-1.180716,-1.262475,-1.343323,-1.422578,-1.499296,-1.572133,-1.639289,-1.698286,-1.745688,-1.758071,-1.762652,-1.773571,-1.788053,-1.803622,-1.819037,-1.833716,-1.851986,-1.868315,-1.882893,-1.895744,-1.907069,-1.917047,-1.93463,-1.94803
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,qgdp,-0.004665661,-0.048110864,-0.092403693,-0.137432801,-0.183129063,-0.229414027,-0.276220813,-0.323505911,-0.371230642,-0.419340509,-0.467816856,-0.516638208,-0.565748788,-0.615147646,-0.664792284,-0.71468076,-0.814942957,-0.916043089,-1.017897841,-1.120368658,-1.22336091,-1.326788371,-1.430524583,-1.534429588,-1.638328186,-1.741962406,-1.845030008,-1.947118961,-2.047623834,-2.091580703,-2.112853627,-2.13847723,-2.157242929,-2.171847062,-2.183785013,-2.19390188,-2.205620992,-2.215520387,-2.224027461,-2.231451411,-2.23794863,-2.243649209,-2.253668858,-2.261278645
