2019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
natres,0.010054,-0.108566,0.011481,0.006218,-0.006444,0.014775,-0.004054,0.002794,0.00092,0.000483,-0.002573,0.000869,-0.00872,-0.002411,-0.000916,0.003093,-0.011707,-0.002601,0.008289,0.007293,0.007545,0.0072,0.008447,0.007593,0.007851,0.008208,0.007901,0.008535,0.008707,0.006384,0.007711,0.007941,0.0072,0.007408,0.00736,0.006844,0.008217,0.007129,0.007405,0.008304,0.007729,0.007859,0.007375,0.0075,0.007539,0.007731,0.007162,0.008026,0.007925,0.008025,0.006918,0.006935,0.007497,0.007056,0.006569,0.006736,0.005752,0.004523
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfe,pdr,wht,gro,v_f,osd,c_b,pfb,ocr,ctl,oap,rmk,wol,frs,fsh,coa,oil,gas,omn,cmt,omt,vol,mil,pcr,sgr,ofd,b_t,tex,wap,lea,lum,ppp,p_c,crp,nmm,i_s,nfm,fmp,mvh,otn,ele,ome,omf,ely,gdt,wtr,cns,trd,otp,wtp,atp,cmn,ofi,isr,obs,ros,osg,dwe,cgds
land,0.823917,-23.255468,1.143296,-0.071222,-2.923391,1.911568,-2.434725,-0.852412,-1.27062,-1.370292,-2.078493,-1.286774,-2.804245,-1.624491,-1.355503,-0.628446,-3.279571,-1.648508,1.047549,0.44272,0.621679,0.402963,1.14555,0.644448,0.780363,1.0001,0.849008,1.248971,1.341559,-0.104067,0.740192,0.888369,0.421974,0.576847,0.518377,0.207847,1.040959,0.397957,0.551838,1.089943,0.730548,0.822192,0.538104,0.612773,0.637743,0.830462,0.464099,1.059956,1.005039,1.06861,0.257981,0.256028,0.600788,0.337387,0.04236,0.147368,-0.43869,-1.02822
unsklab,6.674414,-24.452583,7.101817,5.478422,1.686603,8.131401,2.334196,4.436987,3.880348,3.747774,2.806824,3.858859,2.679227,4.176611,1.186752,2.082364,-1.17699,0.826192,-0.309587,-1.570363,-1.198203,-1.652942,-0.104503,-1.150801,-0.867587,-0.408801,-1.410739,-0.524869,-0.319167,-3.503898,-1.650989,-1.323755,-2.351696,-2.011018,-2.139713,-2.821623,-0.986141,-2.404466,-2.066075,-0.877626,-1.672267,-1.469975,-2.096304,-1.931897,-1.876883,-2.135555,-3.09468,-1.546665,-1.689983,-1.52407,-2.19577,-2.200076,-1.43836,-2.020618,-2.670503,-2.439469,-3.724993,-3.815599
sklab,7.102458,-24.14944,7.531576,5.901667,2.094633,8.565292,2.744825,4.856054,4.297181,4.164075,3.219349,4.275605,2.990845,4.492774,1.49384,2.392171,-0.877076,1.132186,1.396547,0.114194,0.492723,0.030202,1.605141,0.540936,0.828998,1.295635,0.489482,1.392426,1.602092,-1.644022,0.244601,0.578142,-0.469612,-0.122368,-0.253544,-0.948596,0.922263,-0.523399,-0.178486,1.03287,0.222913,0.429103,-0.209297,-0.041722,0.014353,-0.03749,-0.596363,0.991561,0.844549,1.014739,-0.310681,-0.315069,0.461328,-0.132153,-0.794563,-0.559077,-1.869378,-2.347178
capital,0.503969,-28.822526,0.906649,-0.622843,-4.195329,1.876678,-3.585195,-1.604037,-2.128479,-2.253384,-3.139906,-2.148725,-3.745835,-2.342149,-2.02163,-1.154416,-4.310424,-2.370757,-0.056582,-1.320557,-0.947453,-1.403345,0.149023,-0.899931,-0.615997,-0.156047,-0.636388,0.25644,0.463757,-2.745988,-0.878525,-0.548721,-1.584736,-1.241382,-1.371089,-2.058354,-0.208456,-1.637921,-1.296872,-0.099088,-0.899971,-0.69609,-1.327338,-1.16164,-1.106194,-0.843853,-2.134752,-0.571403,-0.71614,-0.548583,-1.947579,-1.951895,-1.188247,-1.771982,-2.423516,-2.191896,-3.480682,-4.007648
natres,0.011067,-0.118909,0.012575,0.006817,-0.006982,0.016181,-0.00459,0.003077,0.001063,0.000581,-0.002853,0.000985,-0.009833,-0.00263,-0.001,0.003384,-0.012759,-0.002776,0.009148,0.008013,0.00835,0.007938,0.009332,0.008392,0.008648,0.00906,0.008693,0.009403,0.009567,0.006992,0.0085,0.008763,0.007933,0.008209,0.008105,0.00755,0.009034,0.00789,0.008165,0.009121,0.008483,0.008646,0.00814,0.008273,0.008318,0.008596,0.007918,0.008861,0.008774,0.008874,0.00764,0.007636,0.008252,0.007782,0.007254,0.007442,0.00639,0.005112
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
